"","i","j","day_diff","idx_diff"
"13182",163,141,2.64112088076105,22
"13183",163,142,1.43648967999083,21
"13184",163,143,2.27360833908337,20
"13185",163,144,1.29800388720799,19
"13186",163,145,0.962418950443919,18
"13187",163,146,1.14449334674489,17
"13188",163,147,1.74821221010922,16
"13189",163,148,1.53832690057507,15
"13190",163,149,1.62483881700666,14
"13191",163,150,1.33700021129645,13
"13192",163,151,2.88538420223532,12
"13193",163,152,2.42188456272926,11
"13194",163,153,4.66275453127794,10
"13195",163,154,4.81032970711923,9
"13196",163,155,3.35069363446511,8
"13197",163,156,1.43624393409564,7
"13198",163,157,1.91783765110803,6
"13199",163,158,1.54804296907079,5
"13200",163,159,2.68563537551737,4
"13201",163,160,3.41545738277214,3
"13202",163,161,2.32566243442347,2
"13203",163,162,1.3576576913418,1
"13204",164,1,8.2065635342408,163
"13205",164,2,6.49870746312078,162
"13206",164,3,8.45230093261119,161
"13207",164,4,9.45242377665351,160
"13208",164,5,8.54473273240499,159
"13209",164,6,9.51240543533649,158
"13210",164,7,8.78436393934439,157
"13211",164,8,8.58623192165307,156
"13212",164,9,9.76865391531563,155
"13213",164,10,9.15552335145081,154
"13214",164,11,10.96076265162,153
"13215",164,12,8.55430155459237,152
"13216",164,13,8.22868691022106,151
"13217",164,14,9.95892737585914,150
"13218",164,15,8.22687312499095,149
"13219",164,16,8.12230557734997,148
"13220",164,17,9.28612661093272,147
"13221",164,18,11.0926297066235,146
"13222",164,19,8.31164925290674,145
"13223",164,20,7.87626388209768,144
"13224",164,21,8.76112664024647,143
"13225",164,22,11.6562425729635,142
"13226",164,23,10.0888209222345,141
"13227",164,24,10.526379435169,140
"13228",164,25,9.62930866746873,139
"13229",164,26,9.69598514015679,138
"13230",164,27,10.5745622229442,137
"13231",164,28,11.0967823058468,136
"13232",164,29,10.0586833274258,135
"13233",164,30,10.7818882941004,134
"13234",164,31,9.65185565989588,133
"13235",164,32,12.0545987601299,132
"13236",164,33,8.59178469039386,131
"13237",164,34,8.27048061052974,130
"13238",164,35,9.54690251233203,129
"13239",164,36,11.1698277944748,128
"13240",164,37,8.13089622066958,127
"13241",164,38,10.3144347562592,126
"13242",164,39,8.19551168905273,125
"13243",164,40,9.64355650530393,124
"13244",164,41,9.50272644625526,123
"13245",164,42,9.53555888577318,122
"13246",164,43,8.21104374711298,121
"13247",164,44,5.75992103477089,120
"13248",164,45,5.87469476031088,119
"13249",164,46,7.56599360547979,118
"13250",164,47,6.24676775562258,117
"13251",164,48,4.12257641000308,116
"13252",164,49,2.26756345404491,115
"13253",164,50,8.42618275111925,114
"13254",164,51,7.41405475164242,113
"13255",164,52,6.41777885368641,112
"13256",164,53,9.37067241068091,111
"13257",164,54,9.5527812844092,110
"13258",164,55,7.62896077081537,109
"13259",164,56,6.46193267966115,108
"13260",164,57,7.5125682368623,107
"13261",164,58,8.04075729669276,106
"13262",164,59,6.35146461482555,105
"13263",164,60,7.43008840780297,104
"13264",164,61,5.33820925057822,103
"13265",164,62,9.354647283606,102
"13266",164,63,8.25291776061792,101
"13267",164,64,6.63621612935807,100
"13268",164,65,7.7262556087784,99
"13269",164,66,7.30305212146621,98
"13270",164,67,8.21532299609843,97
"13271",164,68,8.59409040472853,96
"13272",164,69,7.72825877389576,95
"13273",164,70,7.25445767071899,94
"13274",164,71,6.67471686055741,93
"13275",164,72,4.60936025906601,92
"13276",164,73,6.99783065991972,91
"13277",164,74,7.69408774612227,90
"13278",164,75,7.39582019031812,89
"13279",164,76,5.37342067142565,88
"13280",164,77,2.49904426217596,87
"13281",164,78,3.99398434478545,86
"13282",164,79,6.31225497643927,85
"13283",164,80,5.25801634897322,84
"13284",164,81,4.77021359607318,83
"13285",164,82,7.92974458573091,82
"13286",164,83,8.77146555284798,81
"13287",164,84,7.10964653123984,80
"13288",164,85,8.03468493934351,79
"13289",164,86,7.82126407599524,78
"13290",164,87,8.61885330268791,77
"13291",164,88,7.71800470939528,76
"13292",164,89,8.15230651689529,75
"13293",164,90,10.1033557078322,74
"13294",164,91,7.54919791324954,73
"13295",164,92,7.55949855978652,72
"13296",164,93,5.65993585183263,71
"13297",164,94,2.54619119161152,70
"13298",164,95,5.67988054875865,69
"13299",164,96,4.51297088008759,68
"13300",164,97,5.57302340500971,67
"13301",164,98,8.24116311411647,66
"13302",164,99,9.43686821333545,65
"13303",164,100,7.61039948301035,64
"13304",164,101,2.39116421647878,63
"13305",164,102,3.97030980030311,62
"13306",164,103,6.17004528180885,61
"13307",164,104,5.30797038721947,60
"13308",164,105,5.05324142586751,59
"13309",164,106,6.23849933518709,58
"13310",164,107,2.89613836125783,57
"13311",164,108,3.91647929894378,56
"13312",164,109,5.06519409277463,55
"13313",164,110,2.29093695902451,54
"13314",164,111,3.47272283859893,53
"13315",164,112,7.66607582405771,52
"13316",164,113,6.30746490520301,51
"13317",164,114,4.48454389023235,50
"13318",164,115,3.93982285342539,49
"13319",164,116,1.9866943116127,48
"13320",164,117,2.85158744761288,47
"13321",164,118,1.99274668466039,46
"13322",164,119,2.95255172501134,45
"13323",164,120,3.41836156108294,44
"13324",164,121,7.11306683177044,43
"13325",164,122,4.39089118980241,42
"13326",164,123,2.19455224838689,41
"13327",164,124,5.4383663248526,40
"13328",164,125,3.30678409576244,39
"13329",164,126,3.91044199578368,38
"13330",164,127,3.78025489000829,37
"13331",164,128,5.3920092160401,36
"13332",164,129,3.67302815316502,35
"13333",164,130,3.90583807089081,34
"13334",164,131,4.63388104805611,33
"13335",164,132,4.59600961266223,32
"13336",164,133,6.02046548815659,31
"13337",164,134,6.88810896553476,30
"13338",164,135,5.65256602803562,29
"13339",164,136,5.2020252622364,28
"13340",164,137,3.79397864593723,27
"13341",164,138,5.19834893735239,26
"13342",164,139,6.43146608294912,25
"13343",164,140,5.14827826739472,24
"13344",164,141,3.81748440601495,23
"13345",164,142,4.24317123500041,22
"13346",164,143,3.25235644457324,21
"13347",164,144,2.98956238004444,20
"13348",164,145,3.56793537540428,19
"13349",164,146,3.54688595559706,18
"13350",164,147,2.53935405714322,17
"13351",164,148,2.74923936667737,16
"13352",164,149,3.61514243582668,15
"13353",164,150,4.77858941068794,14
"13354",164,151,5.67709165868098,13
"13355",164,152,4.62488716702609,12
"13356",164,153,2.19585660702006,11
"13357",164,154,1.88129970646182,10
"13358",164,155,2.75106601215404,9
"13359",164,156,3.49834964808818,8
"13360",164,157,3.45363917857679,7
"13361",164,158,3.18818470520489,6
"13362",164,159,5.28124750704793,5
"13363",164,160,5.28835121245224,4
"13364",164,161,4.69157788222358,3
"13365",164,162,4.39026228445636,2
"13366",164,163,4.28756626725244,1
"13367",165,1,7.4738477658692,164
"13368",165,2,5.76599169474918,163
"13369",165,3,7.88765918792575,162
"13370",165,4,8.71970800828191,161
"13371",165,5,7.98009098771955,160
"13372",165,6,8.77968966696489,159
"13373",165,7,8.16441911790525,158
"13374",165,8,7.85351615328148,157
"13375",165,9,10.1421562577711,156
"13376",165,10,8.59088160676537,155
"13377",165,11,10.2280468832484,154
"13378",165,12,8.74092381311263,153
"13379",165,13,8.48904075740209,152
"13380",165,14,9.22621160748755,151
"13381",165,15,7.60620222376949,150
"13382",165,16,7.55766383266453,149
"13383",165,17,8.55341084256113,148
"13384",165,18,10.359913938252,147
"13385",165,19,7.57893348453514,146
"13386",165,20,7.14354811372609,145
"13387",165,21,9.13462898270195,144
"13388",165,22,11.0916008282781,143
"13389",165,23,9.52417917754904,142
"13390",165,24,9.96173769048356,141
"13391",165,25,8.89659289909713,140
"13392",165,26,9.60228525302818,139
"13393",165,27,9.84184645457266,138
"13394",165,28,10.3640665374752,137
"13395",165,29,9.3259675590542,136
"13396",165,30,10.0491725257288,135
"13397",165,31,8.91913989152428,134
"13398",165,32,11.3218829917583,133
"13399",165,33,7.85906892202226,132
"13400",165,34,7.92612728112686,131
"13401",165,35,8.81418674396044,130
"13402",165,36,10.4371120261032,129
"13403",165,37,7.39818045229798,128
"13404",165,38,9.58171898788759,127
"13405",165,39,8.40094000782205,126
"13406",165,40,9.0762255762395,125
"13407",165,41,8.93808470156982,124
"13408",165,42,8.81251073524401,123
"13409",165,43,7.47832797874138,122
"13410",165,44,5.19527929008545,121
"13411",165,45,6.24819710276635,120
"13412",165,46,7.5759641387501,119
"13413",165,47,5.68212601093713,118
"13414",165,48,3.41786849693854,117
"13415",165,49,1.53484768567331,116
"13416",165,50,8.79968509357472,115
"13417",165,51,6.84941300695697,114
"13418",165,52,6.62320717245573,113
"13419",165,53,8.63795664230931,112
"13420",165,54,8.98813953972376,111
"13421",165,55,6.89624500244377,110
"13422",165,56,6.66736099843047,109
"13423",165,57,6.77985246849071,108
"13424",165,58,7.30804152832117,107
"13425",165,59,6.14945430601355,106
"13426",165,60,6.69737263943137,105
"13427",165,61,5.71171159303369,104
"13428",165,62,8.79000553892056,103
"13429",165,63,7.52020199224632,102
"13430",165,64,5.90350036098647,101
"13431",165,65,7.93168392754772,100
"13432",165,66,7.50848044023553,99
"13433",165,67,7.65068125141299,98
"13434",165,68,7.86137463635693,97
"13435",165,69,7.16361702921032,96
"13436",165,70,6.52174190234739,95
"13437",165,71,5.94200109218582,94
"13438",165,72,3.91100521765017,93
"13439",165,73,6.4012682966558,92
"13440",165,74,6.96137197775067,91
"13441",165,75,6.66310442194652,90
"13442",165,76,4.64070490305406,89
"13443",165,77,1.76632849380437,88
"13444",165,78,4.36748668724093,87
"13445",165,79,5.74761323175383,86
"13446",165,80,5.03251797321115,85
"13447",165,81,4.03749782770159,84
"13448",165,82,7.19702881735931,83
"13449",165,83,8.03874978447639,82
"13450",165,84,6.53939783712423,81
"13451",165,85,7.47004319465807,80
"13452",165,86,7.2566223313098,79
"13453",165,87,8.05421155800247,78
"13454",165,88,7.15336296470984,77
"13455",165,89,7.41959074852369,76
"13456",165,90,9.37063993946058,75
"13457",165,91,6.81648214487795,74
"13458",165,92,6.82678279141492,73
"13459",165,93,5.09529410714719,72
"13460",165,94,2.91969353406699,71
"13461",165,95,5.88530886752797,70
"13462",165,96,3.94832913540214,69
"13463",165,97,4.84030763663811,68
"13464",165,98,7.50844734574488,67
"13465",165,99,8.70415244496385,66
"13466",165,100,6.87768371463876,65
"13467",165,101,2.5965925352481,64
"13468",165,102,3.38315241803627,63
"13469",165,103,5.43732951343726,62
"13470",165,104,4.57525461884788,61
"13471",165,105,4.32052565749592,60
"13472",165,106,6.44392765395641,59
"13473",165,107,3.22141603469289,58
"13474",165,108,3.18376353057219,57
"13475",165,109,4.33247832440303,56
"13476",165,110,1.55822119065292,55
"13477",165,111,3.8462251810544,54
"13478",165,112,6.93336005568611,53
"13479",165,113,5.57474913683142,52
"13480",165,114,3.75182812186076,51
"13481",165,115,3.20710708505379,50
"13482",165,116,2.28228136223295,49
"13483",165,117,3.0570157663822,48
"13484",165,118,2.19817500342971,47
"13485",165,119,2.3879099803259,46
"13486",165,120,2.73606799981719,45
"13487",165,121,6.38035106339884,44
"13488",165,122,3.65817542143081,43
"13489",165,123,2.39998056715621,42
"13490",165,124,5.64379464362192,41
"13491",165,125,3.42126742305865,40
"13492",165,126,3.17772622741208,39
"13493",165,127,3.04753912163669,38
"13494",165,128,4.6592934476685,37
"13495",165,129,2.94031238479342,36
"13496",165,130,3.34119632620537,35
"13497",165,131,3.90116527968451,34
"13498",165,132,3.86329384429063,33
"13499",165,133,5.287749719785,32
"13500",165,134,6.15539319716316,31
"13501",165,135,4.91985025966402,30
"13502",165,136,4.4693094938648,29
"13503",165,137,3.2711988558093,28
"13504",165,138,4.46563316898079,27
"13505",165,139,5.69875031457752,26
"13506",165,140,4.41556249902313,25
"13507",165,141,3.08476863764335,24
"13508",165,142,3.51045546662882,23
"13509",165,143,2.51964067620164,22
"13510",165,144,2.61606003758897,21
"13511",165,145,3.1944330329488,20
"13512",165,146,3.17338361314159,19
"13513",165,147,2.16585171468774,18
"13514",165,148,2.37573702422189,17
"13515",165,149,3.24164009337121,16
"13516",165,150,4.40508706823247,15
"13517",165,151,5.30358931622551,14
"13518",165,152,4.25138482457061,13
"13519",165,153,2.58878874463995,12
"13520",165,154,1.31665796177638,11
"13521",165,155,2.29836750961698,10
"13522",165,156,3.12484730563271,9
"13523",165,157,3.08013683612132,8
"13524",165,158,2.81468236274942,7
"13525",165,159,4.90774516459245,6
"13526",165,160,4.91484886999676,5
"13527",165,161,4.31807553976811,4
"13528",165,162,4.01675994200089,3
"13529",165,163,3.91406392479696,2
"13530",165,164,0.732715768371595,1
"13531",166,1,6.32618092113793,165
"13532",166,2,6.71552570714244,164
"13533",166,3,8.35500986637155,163
"13534",166,4,7.57204116355064,162
"13535",166,5,6.85012305781876,161
"13536",166,6,7.63202282223362,160
"13537",166,7,6.92515440098943,159
"13538",166,8,9.27814379008567,158
"13539",166,9,11.155064761478,157
"13540",166,10,8.55812772982472,156
"13541",166,11,9.08038003851715,155
"13542",166,12,10.2300330866491,154
"13543",166,13,9.50194926110904,153
"13544",166,14,8.07854476275627,152
"13545",166,15,6.34649051188808,151
"13546",166,16,6.63003806742333,150
"13547",166,17,8.08476502521815,149
"13548",166,18,9.21224709352068,148
"13549",166,19,7.48224708843915,147
"13550",166,20,6.72398533329871,146
"13551",166,21,10.1475374864089,145
"13552",166,22,9.57328645367674,144
"13553",166,23,9.94707680348357,143
"13554",166,24,8.60775662019706,142
"13555",166,25,7.74892605436586,141
"13556",166,26,11.0913945265646,140
"13557",166,27,8.69417960984138,139
"13558",166,28,9.21639969274391,138
"13559",166,29,8.17830071432293,137
"13560",166,30,8.90150568099757,136
"13561",166,31,8.27296798676797,135
"13562",166,32,10.174216147027,134
"13563",166,33,9.21877273257243,133
"13564",166,34,8.9390357848338,132
"13565",166,35,7.66651989922916,131
"13566",166,36,9.28944518137196,130
"13567",166,37,6.25051360756671,129
"13568",166,38,8.43405214315632,128
"13569",166,39,9.89004928135849,127
"13570",166,40,8.30750919349027,126
"13571",166,41,8.71941735372414,125
"13572",166,42,7.65517627267031,124
"13573",166,43,7.25288639836759,123
"13574",166,44,5.9896941477452,122
"13575",166,45,7.26110560647329,121
"13576",166,46,8.58887264245704,120
"13577",166,47,6.24004750789916,119
"13578",166,48,3.8598791343962,118
"13579",166,49,2.91060037474861,117
"13580",166,50,9.81259359728166,116
"13581",166,51,6.66456015195194,115
"13582",166,52,8.11231644599218,114
"13583",166,53,8.21264539809902,113
"13584",166,54,7.36427192516298,112
"13585",166,55,7.89668283213636,111
"13586",166,56,8.15647027196691,110
"13587",166,57,6.11752764061591,109
"13588",166,58,6.16037468358989,108
"13589",166,59,7.63856357955,107
"13590",166,60,6.81158463406759,106
"13591",166,61,6.72462009674063,105
"13592",166,62,8.67067476658134,104
"13593",166,63,7.29421417775741,103
"13594",166,64,6.93970351964512,102
"13595",166,65,9.42079320108417,101
"13596",166,66,8.99758971377197,100
"13597",166,67,6.02681363685221,99
"13598",166,68,8.07247815855574,98
"13599",166,69,7.983886968319,97
"13600",166,70,7.06630834625154,96
"13601",166,71,6.16936158209647,95
"13602",166,72,5.40011449118661,94
"13603",166,73,5.11744804681685,93
"13604",166,74,6.24020993233317,92
"13605",166,75,6.43116005448799,91
"13606",166,76,4.57684457616182,90
"13607",166,77,2.26009516500254,89
"13608",166,78,5.38039519094787,88
"13609",166,79,5.18723127672538,87
"13610",166,80,6.5216272467476,86
"13611",166,81,4.39426378059851,85
"13612",166,82,7.77517565376905,84
"13613",166,83,8.86467881996296,83
"13614",166,84,6.86310217875145,82
"13615",166,85,6.92977400874961,81
"13616",166,86,6.35814339420151,80
"13617",166,87,7.58242972567047,79
"13618",166,88,7.06633803860759,78
"13619",166,89,6.40135537792704,77
"13620",166,90,9.51661154621865,76
"13621",166,91,8.03052352473,75
"13622",166,92,6.43952585722452,74
"13623",166,93,3.95545679213187,73
"13624",166,94,3.93260203777393,72
"13625",166,95,7.37441814106442,71
"13626",166,96,4.79944829644081,70
"13627",166,97,3.69264079190684,69
"13628",166,98,7.89751914487878,68
"13629",166,99,7.55648560023258,67
"13630",166,100,5.73001686990748,66
"13631",166,101,4.08570180878455,65
"13632",166,102,4.87226169157272,64
"13633",166,103,6.44091469207886,63
"13634",166,104,3.42758777411661,62
"13635",166,105,4.69354857810469,61
"13636",166,106,7.93303692749286,60
"13637",166,107,4.3407624561198,59
"13638",166,108,2.03609668584091,58
"13639",166,109,3.18481147967176,57
"13640",166,110,2.33571746793237,56
"13641",166,111,4.85913368476134,55
"13642",166,112,7.12810256557972,54
"13643",166,113,6.06092055271462,53
"13644",166,114,3.23526976927743,52
"13645",166,115,2.51258045553537,51
"13646",166,116,3.90614897679373,50
"13647",166,117,4.54612503991865,49
"13648",166,118,3.68728427696616,48
"13649",166,119,2.64077272956872,47
"13650",166,120,3.28496570386898,46
"13651",166,121,5.23268421866757,45
"13652",166,122,2.9147738441835,44
"13653",166,123,3.88908984069265,43
"13654",166,124,7.13290391715836,42
"13655",166,125,4.43417592676559,41
"13656",166,126,3.59941600656303,40
"13657",166,127,1.89987227690542,39
"13658",166,128,3.51162660293723,38
"13659",166,129,2.00302370782758,37
"13660",166,130,1.95263234480521,36
"13661",166,131,2.75349843495324,35
"13662",166,132,3.28149953167322,34
"13663",166,133,4.44735257038174,33
"13664",166,134,5.00772635243189,32
"13665",166,135,3.77218341493275,31
"13666",166,136,3.32164264913353,30
"13667",166,137,4.76030812934575,29
"13668",166,138,4.19142068547147,28
